0 0 0.0 0.0 0 
0 0 0.0 0.0 0 
0 0 0.0 0.0 0 
0 0 0.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
1 4 14.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
2 4 13.0 0.0 0 
3 4 12.0 0.0 0 
3 4 12.0 0.0 0 
3 4 12.0 0.0 0 
3 4 12.0 0.0 0 
3 4 12.0 0.0 0 
4 4 11.0 0.0 0 
4 4 11.0 0.0 0 
4 4 11.0 0.0 0 
4 4 11.0 0.0 0 
4 4 11.0 0.0 0 
5 4 10.75 0.0 0 
5 4 10.75 0.0 0 
5 4 10.75 0.0 0 
5 4 10.75 0.0 0 
5 4 10.75 0.0 0 
6 4 9.75 0.0 0 
6 4 9.75 0.0 0 
6 4 9.75 0.0 0 
6 4 9.75 0.0 0 
6 4 9.75 0.0 0 
7 4 9.5 0.0 0 
7 4 9.5 0.0 0 
7 4 9.5 0.0 0 
7 4 9.5 0.0 0 
7 4 9.5 0.0 0 
8 4 9.25 0.0 0 
8 4 9.25 0.0 0 
8 4 9.25 0.0 0 
8 4 9.25 0.0 0 
8 4 9.25 0.0 0 
9 4 9.75 0.0 0 
9 4 9.75 0.0 0 
9 4 9.75 0.0 0 
9 4 9.75 0.0 0 
9 4 9.75 0.0 0 
10 4 9.5 0.0 0 
10 4 9.5 0.0 0 
10 4 9.5 0.0 0 
10 4 9.5 0.0 0 
10 4 9.5 0.0 0 
11 4 10.0 0.0 0 
11 4 10.0 0.0 0 
11 4 10.0 0.0 0 
11 4 10.0 0.0 0 
11 4 10.0 0.0 0 
12 4 9.75 0.0 0 
12 4 9.75 0.0 0 
12 4 9.75 0.0 0 
12 4 9.75 0.0 0 
12 4 9.75 0.0 0 
13 4 10.25 0.0 0 
13 4 10.25 0.0 0 
13 4 10.25 0.0 0 
13 4 10.25 0.0 0 
13 4 10.25 0.0 0 
14 4 11.5 0.0 0 
14 4 11.5 0.0 0 
14 4 11.5 0.0 0 
14 4 11.5 0.0 0 
14 4 11.5 0.0 0 
15 4 12.75 0.0 0 
15 4 12.75 0.0 0 
15 4 12.75 0.0 0 
15 4 12.75 0.0 0 
15 4 12.75 0.0 0 
16 4 12.5 0.0 0 
16 4 12.5 0.0 0 
16 4 12.5 0.0 0 
16 4 12.5 0.0 0 
16 4 12.5 0.0 0 
17 4 13.0 0.0 0 
17 4 13.0 0.0 0 
17 4 13.0 0.0 0 
17 4 13.0 0.0 0 
17 4 13.0 0.0 0 
18 4 12.75 0.0 0 
18 4 12.75 0.0 2 
18 4 12.75 0.0 2 
19 2 27.5 0.0 2 
19 2 27.5 0.0 2 
19 2 27.5 0.0 2 
20 2 28.0 0.0 2 
20 2 28.0 0.0 2 
20 2 28.0 0.0 2 
21 2 30.0 0.0 2 
21 2 30.0 0.0 2 
21 2 30.0 0.0 2 
22 2 30.5 0.0 2 
22 2 30.5 0.0 2 
22 2 30.5 0.0 2 
23 2 32.5 0.0 2 
23 2 32.5 0.0 2 
23 2 32.5 0.0 2 
24 2 34.5 0.0 2 
24 2 34.5 0.0 2 
24 2 34.5 0.0 2 
25 2 36.5 0.0 2 
25 2 36.5 0.0 2 
25 2 36.5 0.0 2 
26 2 38.5 0.0 2 
26 2 38.5 0.0 2 
26 2 38.5 0.0 2 
27 2 40.5 0.0 2 
27 2 40.5 0.0 2 
27 2 40.5 0.0 2 
28 2 42.5 0.0 2 
28 2 42.5 0.0 2 
28 2 42.5 0.0 2 
29 2 44.5 0.0 2 
29 2 44.5 0.0 2 
29 2 44.5 0.0 2 
30 2 46.5 0.0 2 
30 2 46.5 0.0 2 
30 2 46.5 0.0 2 
31 2 48.5 0.0 2 
31 2 48.5 0.0 2 
31 2 48.5 0.0 2 
32 2 50.5 0.0 2 
32 2 50.5 0.0 2 
32 2 50.5 0.0 2 
33 2 52.5 0.0 2 
33 2 52.5 0.0 2 
33 2 52.5 0.0 2 
34 2 54.5 0.0 2 
34 2 54.5 0.0 2 
34 2 54.5 0.0 2 
35 2 56.5 0.0 2 
35 2 56.5 0.0 2 
35 2 56.5 0.0 2 
36 2 58.5 0.0 2 
36 2 58.5 0.0 2 
36 2 58.5 0.0 2 
37 2 60.5 0.0 2 
37 2 60.5 0.0 2 
37 2 60.5 0.0 2 
38 2 62.5 0.0 2 
38 2 62.5 0.0 2 
38 2 62.5 0.0 2 
39 2 64.5 0.0 2 
39 2 64.5 0.0 2 
39 2 64.5 0.0 2 
40 2 66.5 0.0 2 
40 2 66.5 0.0 2 
40 2 66.5 0.0 2 
41 2 68.5 0.0 2 
41 2 68.5 0.0 2 
41 2 68.5 0.0 2 
42 2 70.5 0.0 2 
42 2 70.5 0.0 2 
42 2 70.5 0.0 2 
43 2 72.5 0.0 2 
43 2 72.5 0.0 2 
43 2 72.5 0.0 2 
44 2 74.5 0.0 2 
44 2 74.5 0.0 2 
44 2 74.5 0.0 2 
45 2 76.5 0.0 2 
45 2 76.5 0.0 2 
45 2 76.5 0.0 2 
46 2 78.5 0.0 2 
46 2 78.5 0.0 2 
46 2 78.5 0.0 2 
47 2 80.5 0.0 2 
47 2 80.5 0.0 2 
47 2 80.5 0.0 2 
48 2 82.5 0.0 2 
48 2 82.5 0.0 2 
48 2 82.5 0.0 2 
49 2 84.5 0.0 2 
49 2 84.5 0.0 2 
49 2 84.5 0.0 2 
50 2 86.5 0.0 2 
50 2 86.5 0.0 2 
50 2 86.5 0.0 2 
51 2 88.5 0.0 2 
51 2 88.5 0.0 2 
51 2 88.5 0.0 2 
52 2 90.5 0.0 2 
52 2 90.5 0.0 2 
52 2 90.5 0.0 2 
53 2 92.5 0.0 2 
